Event	ID	Name			Wwise Object Path	Notes
	32491493	CHA_PRIS_Footstep_Land			\Character\Prisioner\Footstep\CHA_PRIS_Footstep_Land	
	1935340081	Prisioner_Surprise_Angry_Short			\Character\Prisioner\Voices\Prisioner_Surprise_Angry_Short	
	1946784328	Prisioner_Surprise			\Character\Prisioner\Voices\Prisioner_Surprise	
	2233345706	CHA_PRIS_Footstep_Type			\Character\Prisioner\Footstep\CHA_PRIS_Footstep_Type	
	4181041693	Prisioner_Jump			\Character\Prisioner\Voices\Prisioner_Jump	
	4218765727	Prisioner_Surprise_Angry_Long			\Character\Prisioner\Voices\Prisioner_Surprise_Angry_Long	

Switch Group	ID	Name			Wwise Object Path	Notes
	3275108276	SWT_Surface_Type			\Default Work Unit\SWT_Surface_Type	

Switch	ID	Name	Switch Group			Notes
	761628071	PM_Grass	SWT_Surface_Type			
	1003149622	PM_Gravel	SWT_Surface_Type			
	1554534098	PM_Concrete	SWT_Surface_Type			
	1773321336	PM_Dirt	SWT_Surface_Type			
	2220787912	PM_Water	SWT_Surface_Type			
	4257446624	PM_Wood	SWT_Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	371406312	GP_Character_Speed			\Default Work Unit\GP_Character_Speed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	231458197	Gravel_Land_08	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Gravel\footstep_gravel_land_08_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Gravel\Gravel_Land_08		26530
	267559652	foot_concrete_walk_12	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_walk_12_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Concrete\foot_concrete_walk_12		23572
	269202632	MaleGrunt_05	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_05_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Jump_Rdm\MaleGrunt_05		22114
	289567315	Dirt_Land_10	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\footstep_dirt_land_10_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Dirt\Dirt_Land_10		25692
	314953184	foot_wood_walk_09	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Wood\footstep_wood_walk_09_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Wood\foot_wood_walk_09		24700
	331327722	MaleGrunt_10	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_10_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Short_Rdm\MaleGrunt_10		22114
	338235634	Dirt_Land_03	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\footstep_dirt_land_03_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Dirt\Dirt_Land_03		25248
	342261477	MaleGrunt_13	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_13_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Short_Rdm\MaleGrunt_13		19910
	355518020	foot_concrete_walk_01	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Concrete\foot_concrete_walk_01		30078
	382037857	MaleGrunt_09	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_09_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Long_Rdm\MaleGrunt_09		22114
	382040779	MaleGrunt_06	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_06_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Jump_Rdm\MaleGrunt_06		19908
	458423054	Grass_Land_02	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Grass\footsteps_shoe_grass_land_02_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Grass\Grass_Land_02		66112
	473083076	foot_dirt_walk_run_07	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Dirt\footstep_dirt_walk_run_07_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Dirt\foot_dirt_walk_run_07		27664
	519701726	foot_water_walk_06	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Water\footstep_water_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Water\foot_water_walk_06		62464
	525834864	Dirt_Land_05	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\footstep_dirt_land_05_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Dirt\Dirt_Land_05		24064
	526387921	foot_water_walk_05	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Water\footstep_water_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Water\foot_water_walk_05		74620
	531198139	Water_Land_04	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Water\footstep_water_land_04_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Water\Water_Land_04		97652
	552656354	Dirt_Land_07	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\footstep_dirt_land_07_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Dirt\Dirt_Land_07		22144
	599539726	foot_gravel_walk_15	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Gravel\footstep_gravel_walk_15_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Gravel\foot_gravel_walk_15		43736
	606984335	Wood_Land_02	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Wood\footstep_wood_land_02_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Wood\Wood_Land_02		39744
	607971304	Gravel_Land_01	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Gravel\footstep_gravel_land_01_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Gravel\Gravel_Land_01		35266
	609209974	Concrete_Land_v2_01	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_land_v2_01_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Concrete\Concrete_Land_v2_01		38378
	612642580	MaleGrunt_12	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_12_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Short_Rdm\MaleGrunt_12		22114
	615217748	foot_grass_walk_03	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Grass\footsteps_shoe_grass_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Grass\foot_grass_walk_03		54582
	641073784	foot_dirt_walk_run_06	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Dirt\footstep_dirt_walk_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Dirt\foot_dirt_walk_run_06		28894
	648358236	foot_concrete_walk_08	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_walk_08_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Concrete\foot_concrete_walk_08		22666
	664547947	MaleGrunt_08	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_08_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Long_Rdm\MaleGrunt_08		22114
	691790023	MaleGrunt_04	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_04_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Short_Rdm\MaleGrunt_04		19468
	697140696	MaleGrunt_01	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_01_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Rdm\MaleGrunt_01		22114
	756619167	foot_water_walk_04	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Water\footstep_water_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Water\foot_water_walk_04		55744
	764134551	Wood_Land_04	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Wood\footstep_wood_land_04_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Wood\Wood_Land_04		40384
	771472934	foot_grass_walk_02	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Grass\footsteps_shoe_grass_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Grass\foot_grass_walk_02		46696
	782304794	Wood_Land_05	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Wood\footstep_wood_land_05_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Wood\Wood_Land_05		43292
	879959545	foot_wood_walk_03	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Wood\footstep_wood_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Wood\foot_wood_walk_03		19752
	890062790	MaleGrunt_03	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_03_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Surprise_Angry_Short_Rdm\MaleGrunt_03		22114
	903645597	Grass_Land_01	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Grass\footsteps_shoe_grass_land_01_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Grass\Grass_Land_01		94016
	907737719	Water_Land_05	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Water\footstep_water_land_05_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Water\Water_Land_05		79394
	915487982	Water_Land_02	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Water\footstep_water_land_02_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Water\Water_Land_02		109062
	922730844	Concrete_Land_v2_03	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_land_v2_03_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Concrete\Concrete_Land_v2_03		79046
	956678191	foot_wood_walk_04	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Wood\footstep_wood_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Wood\foot_wood_walk_04		23398
	967667485	Concrete_Land_v2_04	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_land_v2_04_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Concrete\Concrete_Land_v2_04		51924
	1012597449	MaleGrunt_11	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Voice\Grunt\MaleGrunt_11_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Prisioner_Surprise\Prisioner_Jump_Rdm\MaleGrunt_11		22114
	1029933272	Gravel_Land_02	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Gravel\footstep_gravel_land_02_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Land_Type\Land_Gravel\Gravel_Land_02		35200
	1060445892	foot_concrete_walk_13	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Concrete\footstep_concrete_walk_13_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Concrete\foot_concrete_walk_13		26284
	1065374544	foot_grass_walk_01	G:\Unreal\Djinniya\Unreal\DemoDay424\Wwise_Prj\DjinniyasLamp424\.cache\Windows\SFX\Character\Prisioner\Footstep\Grass\footsteps_shoe_grass_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Character\CHA_Prisioner\Pris_Footstep\CHA_PRIS_Footstep_Type\Grass\foot_grass_walk_01		53202

